,region,constituency,name,pr_ann_anom
189,189,,E14001252,0.08078622817993164
190,190,,E14001253,0.02542133256793022
191,191,,E14001254,0.031106948852539062
192,192,,E14001255,0.011623382568359375
193,193,,E14001256,0.05455295369029045
194,194,,E14001257,0.0
195,195,,E14001258,0.0
196,196,,E14001259,0.040319204330444336
197,197,,E14001260,0.0
198,198,,E14001261,0.02087116241455078
199,199,,E14001262,0.0
200,200,,E14001263,0.0
201,201,,E14001264,0.0
202,202,,E14001265,0.03522086143493652
203,203,,E14001266,0.03379237651824951
204,204,,E14001267,0.030622243881225586
205,205,,E14001268,0.03209489583969116
206,206,,E14001269,0.033336639404296875
207,207,,E14001270,0.0
208,208,,E14001271,0.0
209,209,,E14001272,0.011787891387939453
210,210,,E14001273,0.0276664886623621
211,211,,E14001274,0.05863475799560547
212,212,,E14001275,0.0
213,213,,E14001276,0.0
214,214,,E14001277,0.0
215,215,,E14001278,0.0
216,216,,E14001279,0.0
217,217,,E14001280,0.028473496437072754
218,218,,E14001281,0.030696051195263863
219,219,,E14001282,0.05891680717468262
220,220,,E14001283,0.03514707088470459
221,221,,E14001284,0.03771030902862549
222,222,,E14001285,0.035200756043195724
223,223,,E14001286,0.09073734283447266
224,224,,E14001287,0.035486578941345215
225,225,,E14001288,0.021218299865722656
226,226,,E14001289,0.029270410537719727
227,227,,E14001290,0.0
228,228,,E14001291,0.036797404289245605
229,229,,E14001292,0.027347087860107422
230,230,,E14001293,0.0
231,231,,E14001294,0.03513455390930176
232,232,,E14001295,0.0024442672729492188
233,233,,E14001296,0.0
234,234,,E14001297,0.0
235,235,,E14001298,0.028342843055725098
236,236,,E14001299,0.04870748519897461
237,237,,E14001300,0.04043173789978027
238,238,,E14001301,0.0
239,239,,E14001302,0.028629064559936523
240,240,,E14001303,0.07290410995483398
241,241,,E14001304,0.06809830665588379
242,242,,E14001305,0.0
243,243,,E14001306,0.0
244,244,,E14001307,0.02523493766784668
245,245,,E14001308,0.049184005707502365
246,246,,E14001309,0.0366879478096962
247,247,,E14001310,0.0
248,248,,E14001311,0.03636777400970459
249,249,,E14001312,0.0
250,250,,E14001313,0.0
251,251,,E14001314,0.0
252,252,,E14001315,0.0
253,253,,E14001316,0.03012096881866455
254,254,,E14001317,0.07726883888244629
255,255,,E14001318,0.11230432987213135
256,256,,E14001319,0.03803896903991699
257,257,,E14001320,0.030795574188232422
258,258,,E14001321,0.0
259,259,,E14001322,0.0
260,260,,E14001323,0.0
261,261,,E14001324,0.0
262,262,,E14001325,0.04037666320800781
263,263,,E14001326,0.0
264,264,,E14001327,0.0
265,265,,E14001328,0.0
266,266,,E14001329,0.0
267,267,,E14001330,0.0555269718170166
268,268,,E14001331,0.0
269,269,,E14001332,0.0
270,270,,E14001333,0.0
271,271,,E14001334,0.0
272,272,,E14001335,0.024298429489135742
273,273,,E14001336,0.025460004806518555
274,274,,E14001337,0.0
275,275,,E14001338,0.0
276,276,,E14001339,0.09369111061096191
277,277,,E14001340,0.0
278,278,,E14001341,0.0
279,279,,E14001342,0.026302814483642578
280,280,,E14001343,0.021715575829148293
281,281,,E14001344,0.033638954162597656
282,282,,E14001345,0.0
283,283,,E14001346,0.0
284,284,,E14001347,0.05574309825897217
285,285,,E14001348,0.028321504592895508
286,286,,E14001349,0.0
287,287,,E14001350,0.0
288,288,,E14001351,0.030035829171538353
289,289,,E14001352,0.0
290,290,,E14001353,0.0
291,291,,E14001354,0.0
292,292,,E14001355,0.025315046310424805
293,293,,E14001356,0.0407639741897583
294,294,,E14001357,0.029779672622680664
295,295,,E14001358,0.025457382202148438
296,296,,E14001359,0.03519828990101814
297,297,,E14001360,0.037232257425785065
298,298,,E14001361,0.04178977012634277
299,299,,E14001362,0.021282196044921875
300,300,,E14001363,0.05191652104258537
301,301,,E14001364,0.014004945755004883
302,302,,E14001365,0.03596288710832596
303,303,,E14001366,0.03600931167602539
304,304,,E14001367,0.02838754653930664
305,305,,E14001368,0.02803182601928711
306,306,,E14001369,0.0
307,307,,E14001370,0.040543872863054276
308,308,,E14001371,0.0
309,309,,E14001372,0.08609458059072495
310,310,,E14001373,0.052616775035858154
311,311,,E14001374,0.03491123393177986
312,312,,E14001375,0.030840516090393066
313,313,,E14001376,0.029084086418151855
314,314,,E14001377,0.0
315,315,,E14001378,0.0
316,316,,E14001379,0.0
317,317,,E14001380,0.045653581619262695
318,318,,E14001381,0.0432276725769043
319,319,,E14001382,0.008816361427307129
320,320,,E14001383,0.034578561782836914
321,321,,E14001384,0.033794838935136795
322,322,,E14001385,0.09042759239673615
323,323,,E14001386,0.03935212641954422
324,324,,E14001387,0.09365411847829819
325,325,,E14001388,0.038461584597826004
326,326,,E14001389,0.017992019653320312
327,327,,E14001390,0.02248791791498661
328,328,,E14001391,0.028450965881347656
329,329,,E14001392,0.03372228145599365
330,330,,E14001393,0.02207326889038086
331,331,,E14001394,0.05678415298461914
332,332,,E14001395,0.02650989219546318
333,333,,E14001396,0.04310484603047371
334,334,,E14001397,0.021230459213256836
335,335,,E14001398,0.038572344928979874
336,336,,E14001399,0.08084464073181152
337,337,,E14001400,0.024408936500549316
338,338,,E14001401,0.029502153396606445
339,339,,E14001402,0.024367237463593483
340,340,,E14001403,0.02599620819091797
341,341,,E14001404,0.010126948356628418
342,342,,E14001405,0.03226133808493614
343,343,,E14001406,0.0
344,344,,E14001407,0.0
345,345,,E14001408,0.0
346,346,,E14001409,0.0
347,347,,E14001410,0.0
348,348,,E14001411,0.0
349,349,,E14001412,0.02414226531982422
350,350,,E14001413,0.0
351,351,,E14001414,0.0
352,352,,E14001415,0.05491447448730469
353,353,,E14001416,0.0
354,354,,E14001417,0.004533052444458008
355,355,,E14001418,0.03075385093688965
356,356,,E14001419,0.0
357,357,,E14001420,0.04298043251037598
358,358,,E14001421,0.0
359,359,,E14001422,0.08856713771820068
360,360,,E14001423,0.020601114258170128
361,361,,E14001424,0.06633824110031128
362,362,,E14001425,0.0
363,363,,E14001426,0.0
364,364,,E14001427,0.0
365,365,,E14001428,0.028106212615966797
366,366,,E14001429,0.0656595230102539
367,367,,E14001430,0.0
368,368,,E14001431,0.08562493324279785
369,369,,E14001432,0.0
370,370,,E14001433,0.0
371,371,,E14001434,0.0
372,372,,E14001435,0.0
373,373,,E14001436,0.0
374,374,,E14001437,0.0
375,375,,E14001438,0.0
376,376,,E14001439,0.03029811382293701
377,377,,E14001440,0.0
378,378,,E14001441,0.02716505527496338
379,379,,E14001442,0.017017126083374023
380,380,,E14001443,0.0882355123758316
381,381,,E14001444,0.02820010669529438
382,382,,E14001445,0.03890872001647949
383,383,,E14001446,0.0
384,384,,E14001447,0.03994274139404297
385,385,,E14001448,0.037749290466308594
386,386,,E14001449,0.030655860900878906
387,387,,E14001450,0.053498029708862305
388,388,,E14001451,0.0
389,389,,E14001452,0.03020644187927246
390,390,,E14001453,0.03814435005187988
391,391,,E14001454,0.0
392,392,,E14001455,0.06337380409240723
393,393,,E14001456,0.028374910354614258
394,394,,E14001457,0.023941755294799805
395,395,,E14001458,0.032218899577856064
396,396,,E14001459,0.0
397,397,,E14001460,0.031643789261579514
398,398,,E14001461,0.012073556892573833
399,399,,E14001462,0.026772499084472656
400,400,,E14001463,0.08775115013122559
401,401,,E14001464,0.03328712657094002
402,402,,E14001465,0.013024330139160156
403,403,,E14001466,0.031864166259765625
404,404,,E14001467,0.0
405,405,,E14001468,0.0
406,406,,E14001469,0.0
407,407,,E14001470,0.0
408,408,,E14001471,0.027082284912467003
409,409,,E14001472,0.0
410,410,,E14001473,0.02907872200012207
411,411,,E14001474,0.0
412,412,,E14001475,0.040622878819704056
413,413,,E14001476,0.026295701041817665
414,414,,E14001477,0.0
415,415,,E14001478,0.0
416,416,,E14001479,0.020572185516357422
417,417,,E14001480,0.029520750045776367
418,418,,E14001481,0.019960999488830566
419,419,,E14001482,0.04463593289256096
420,420,,E14001483,0.010731220245361328
421,421,,E14001484,0.06087961047887802
422,422,,E14001485,0.0737508162856102
423,423,,E14001486,0.0708223208785057
424,424,,E14001487,0.02534736879169941
425,425,,E14001488,0.03224527835845947
426,426,,E14001489,0.03075377084314823
427,427,,E14001490,0.043215036392211914
428,428,,E14001491,0.09021711349487305
429,429,,E14001492,0.02254652976989746
430,430,,E14001493,0.019945872947573662
431,431,,E14001494,0.024047931656241417
432,432,,E14001495,0.08048359304666519
433,433,,E14001496,0.03554415702819824
434,434,,E14001497,0.028454899787902832
435,435,,E14001498,0.04100004956126213
436,436,,E14001499,0.0
437,437,,E14001500,0.0457613468170166
438,438,,E14001501,0.04247438907623291
439,439,,E14001502,0.043019771575927734
440,440,,E14001503,0.0
441,441,,E14001504,0.11183381080627441
442,442,,E14001505,0.0
443,443,,E14001506,0.04471635818481445
444,444,,E14001507,0.0
445,445,,E14001508,0.08100724220275879
446,446,,E14001509,0.0
447,447,,E14001510,0.06207776069641113
448,448,,E14001511,0.08056819438934326
449,449,,E14001512,0.024160543456673622
450,450,,E14001513,0.035858333110809326
451,451,,E14001514,0.028430461883544922
452,452,,E14001515,0.07440423965454102
453,453,,E14001516,0.0
454,454,,E14001517,0.0
455,455,,E14001518,0.02438950538635254
456,456,,E14001519,0.020315885543823242
457,457,,E14001520,0.0
458,458,,E14001521,0.05249357223510742
459,459,,E14001522,0.033324163407087326
460,460,,E14001523,0.028834423050284386
461,461,,E14001524,0.0
462,462,,E14001525,0.0
463,463,,E14001526,0.03203840181231499
464,464,,E14001527,0.0
465,465,,E14001528,0.05089545249938965
466,466,,E14001529,0.056668996810913086
467,467,,E14001530,0.032555676996707916
468,468,,E14001531,0.0
469,469,,E14001532,0.028468608856201172
470,470,,E14001533,0.03488760069012642
471,471,,E14001534,0.0
472,472,,E14001535,0.02581477165222168
473,473,,E14001536,0.045323848724365234
474,474,,E14001537,0.04230332374572754
475,475,,E14001538,0.02316451072692871
476,476,,E14001539,0.04523420333862305
477,477,,E14001540,0.043639540672302246
478,478,,E14001541,0.02715444564819336
479,479,,E14001542,0.04183244705200195
480,480,,E14001543,0.03043442964553833
481,481,,E14001544,0.02388979308307171
482,482,,E14001545,0.06198563426733017
483,483,,E14001546,0.0
484,484,,E14001547,0.0
485,485,,E14001548,0.05124213173985481
486,486,,E14001549,0.023145198822021484
487,487,,E14001550,0.03137993812561035
488,488,,E14001551,0.05328798294067383
489,489,,E14001552,0.08011746406555176
490,490,,E14001553,0.0
491,491,,E14001554,0.08671561628580093
492,492,,E14001555,0.02942371368408203
493,493,,E14001556,0.0
494,494,,E14001557,0.0
495,495,,E14001558,0.03574967384338379
496,496,,E14001559,0.0
497,497,,E14001560,0.0
498,498,,E14001561,0.13500022888183594
499,499,,E14001562,0.0
500,500,,E14001563,0.0
501,501,,E14001564,0.0486752986907959
502,502,,E14001565,0.0
503,503,,E14001566,0.03978133201599121
504,504,,E14001567,0.0
505,505,,E14001568,0.0
506,506,,E14001569,0.024187428876757622
507,507,,E14001570,0.04058888554573059
508,508,,E14001571,0.03712630271911621
509,509,,E14001572,0.06597241014242172
510,510,,E14001573,0.03529477119445801
511,511,,E14001574,0.0
512,512,,E14001575,0.04911954328417778
513,513,,E14001576,0.0
514,514,,E14001577,0.07728445529937744
515,515,,E14001578,0.02807685360312462
516,516,,E14001579,0.03159322217106819
517,517,,E14001580,0.059422142803668976
518,518,,E14001581,0.08408856391906738
519,519,,E14001582,0.032468587160110474
520,520,,E14001583,0.10551321506500244
521,521,,E14001584,0.0
522,522,,E14001585,0.06325960159301758
523,523,,E14001586,0.0
524,524,,E14001587,0.04275202751159668
525,525,,E14001588,0.032393693923950195
526,526,,E14001589,0.09527444839477539
527,527,,E14001590,0.026850342750549316
528,528,,E14001591,0.041190069168806076
529,529,,E14001592,0.03010869026184082
530,530,,E14001593,0.03087162971496582
531,531,,E14001594,0.0
532,532,,E14001595,0.024587631225585938
533,533,,E14001596,0.0
534,534,,E14001597,0.030238628387451172
535,535,,E14001598,0.048975467681884766
536,536,,E14001599,0.07477092742919922
537,537,,E14001600,0.028253793716430664
538,538,,E14001601,0.0
539,539,,E14001602,0.0
540,540,,E14001603,0.04620249941945076
541,541,,E14001604,0.0
542,542,,E14001605,0.03942481800913811
543,543,,N05000001,0.04898405075073242
544,544,,N05000002,0.0
545,545,,N05000003,0.05184531211853027
546,546,,N05000004,0.0
547,547,,N05000005,0.06304395198822021
548,548,,N05000006,0.08141335099935532
549,549,,N05000007,0.07332118600606918
550,550,,N05000008,0.0
551,551,,N05000009,0.06584726274013519
552,552,,N05000010,0.06110423430800438
553,553,,N05000011,0.05531948804855347
554,554,,N05000012,0.0817965492606163
555,555,,N05000013,0.0
556,556,,N05000014,0.07458911091089249
557,557,,N05000015,0.05125401169061661
558,558,,N05000016,0.06391235440969467
559,559,,N05000017,0.06668964773416519
560,560,,N05000018,0.06991549581289291
561,561,,S14000021,0.07778358459472656
562,562,,S14000027,0.0758427083492279
563,563,,S14000045,0.0375218391418457
564,564,,S14000048,0.10670876502990723
565,565,,S14000051,0.06898977607488632
566,566,,S14000060,0.04139971733093262
567,567,,S14000061,0.0
568,568,,S14000062,0.055311739444732666
569,569,,S14000063,0.06543171405792236
570,570,,S14000064,0.049738407135009766
571,571,,S14000065,0.06348066031932831
572,572,,S14000066,0.03682597354054451
573,573,,S14000067,0.13075941801071167
574,574,,S14000068,0.04860520362854004
575,575,,S14000069,0.06640323251485825
576,576,,S14000070,0.0
577,577,,S14000071,0.06322777271270752
578,578,,S14000072,0.06089305877685547
579,579,,S14000073,0.09038364887237549
580,580,,S14000074,0.059627559036016464
581,581,,S14000075,0.0
582,582,,S14000076,0.055576205253601074
583,583,,S14000077,0.07787370681762695
584,584,,S14000078,0.062448740005493164
585,585,,S14000079,0.0
586,586,,S14000080,0.042888641357421875
587,587,,S14000081,0.0
588,588,,S14000082,0.045832157135009766
589,589,,S14000083,0.044596195220947266
590,590,,S14000084,0.0
591,591,,S14000085,0.0
592,592,,S14000086,0.0
593,593,,S14000087,0.09319233894348145
594,594,,S14000088,0.0
595,595,,S14000089,0.0
596,596,,S14000090,0.0371856689453125
597,597,,S14000091,0.04572977498173714
598,598,,S14000092,0.07424116134643555
599,599,,S14000093,0.14658069610595703
600,600,,S14000094,0.1091289147734642
601,601,,S14000095,0.04941506311297417
602,602,,S14000096,0.03744169697165489
603,603,,S14000097,0.08173084259033203
604,604,,S14000098,0.052576955407857895
605,605,,S14000099,0.0
606,606,,S14000100,0.04598045349121094
607,607,,S14000101,0.0
608,608,,S14000102,0.10008430480957031
609,609,,S14000103,0.06449753046035767
610,610,,S14000104,0.07812619209289551
611,611,,S14000105,0.09037399291992188
612,612,,S14000106,0.10733333975076675
613,613,,S14000107,0.1204657256603241
614,614,,S14000108,0.03373012691736221
615,615,,S14000109,0.10652041435241699
616,616,,S14000110,0.0905156135559082
617,617,,S14000111,0.05518804490566254
618,618,,W07000081,0.09749889373779297
619,619,,W07000082,0.05005466938018799
620,620,,W07000083,0.05565357208251953
621,621,,W07000084,0.03440260887145996
622,622,,W07000085,0.03833913803100586
623,623,,W07000086,0.0
624,624,,W07000087,0.06351186335086823
625,625,,W07000088,0.06167769432067871
626,626,,W07000089,0.0
627,627,,W07000090,0.0
628,628,,W07000091,0.0744619369506836
629,629,,W07000092,0.0
630,630,,W07000093,0.10310303419828415
631,631,,W07000094,0.05547475814819336
632,632,,W07000095,0.0690920352935791
633,633,,W07000096,0.10184716433286667
634,634,,W07000097,0.08977794647216797
635,635,,W07000098,0.08499956130981445
636,636,,W07000099,0.05448436737060547
637,637,,W07000100,0.08669086545705795
638,638,,W07000101,0.044365063309669495
639,639,,W07000102,0.05129938945174217
640,640,,W07000103,0.08793258666992188
641,641,,W07000104,0.07571911811828613
642,642,,W07000105,0.06199812889099121
643,643,,W07000106,0.06242656707763672
644,644,,W07000107,0.050662994384765625
645,645,,W07000108,0.0
646,646,,W07000109,0.046152591705322266
647,647,,W07000110,0.06782921403646469
648,648,,W07000111,0.03420225903391838
649,649,,W07000112,0.10120359808206558
