,region,constituency,name,pr_ann_trend
162,162,,E14001225,0.0
163,163,,E14001226,0.06283542513847351
164,164,,E14001227,0.07437866926193237
165,165,,E14001228,0.06664033234119415
166,166,,E14001229,0.06423898786306381
167,167,,E14001230,0.0715421810746193
168,168,,E14001231,0.0
169,169,,E14001232,0.08854323625564575
170,170,,E14001233,0.09584940969944
171,171,,E14001234,0.08106502890586853
172,172,,E14001235,0.06694858521223068
173,173,,E14001236,0.0
174,174,,E14001237,0.09666141867637634
175,175,,E14001238,0.0647139772772789
176,176,,E14001239,0.07917696982622147
177,177,,E14001240,0.0893179178237915
178,178,,E14001241,0.09399525076150894
179,179,,E14001242,0.135396346449852
180,180,,E14001243,0.06840472668409348
181,181,,E14001244,0.0
182,182,,E14001245,0.06509540975093842
183,183,,E14001246,0.0
